RowID,Date,Year,Location,IndicatorName,IndicatorValue,IndicatorID,IndicatorID_old,IndicatorTable
"Nashville, TN_B25070_008E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Renter households paying 35 to 39.9 percent of pre-tax income on housing,7847,B25070_008E,HD01_VD08,B25070. Gross rent as a percentage of household income in the past 12 months
"Nashville, TN_B25070_011E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Renter households not computed,4486,B25070_011E,HD01_VD11,B25070. Gross rent as a percentage of household income in the past 12 months
"Nashville, TN_B25070_009E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Renter households paying 40 to 49.9 percent of pre-tax income on housing,6735,B25070_009E,HD01_VD09,B25070. Gross rent as a percentage of household income in the past 12 months
"Nashville, TN_B25070_010E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Renter households paying more than 50 percent of pre-tax income on housing,19687,B25070_010E,HD01_VD10,B25070. Gross rent as a percentage of household income in the past 12 months
"Nashville, TN_Calculation: (B25070_008E+B25070_009E+B25070_010E)/(B25070_001E-B25070_011E)_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Percent of renter households paying unaffordable housing cost,37,Calculation: (B25070_008E+B25070_009E+B25070_010E)/(B25070_001E-B25070_011E),Calculation: (HD01_VD08+HD01_VD09+HD01_VD10)/(HD01_VD01-HD01_VD11),B25070. Gross rent as a percentage of household income in the past 12 months
"Nashville, TN_B25070_004E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Renter households paying 15 to 19.9 percent of pre-tax income on housing,12710,B25070_004E,HD01_VD04,B25070. Gross rent as a percentage of household income in the past 12 months
"Nashville, TN_B25070_006E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Renter households paying 25 to 29.9 percent of pre-tax income on housing,10826,B25070_006E,HD01_VD06,B25070. Gross rent as a percentage of household income in the past 12 months
"Nashville, TN_B25070_001E_2007",01/01/2007 12:00:00 AM,2007,"Nashville, TN",Total renter households,96202,B25070_001E,HD01_VD01,B25070. Gross rent as a percentage of household income in the past 12 months
"Miami, FL_B25070_002E_2008",01/01/2008 12:00:00 AM,2008,"Miami, FL",Renter households paying less than 10 percent of pre-tax income on housing,936,B25070_002E,HD01_VD02,B25070. Gross rent as a percentage of household income in the past 12 months
"Miami, FL_B25070_003E_2008",01/01/2008 12:00:00 AM,2008,"Miami, FL",Renter households paying 10 to 14.9 percent of pre-tax income on housing,2837,B25070_003E,HD01_VD03,B25070. Gross rent as a percentage of household income in the past 12 months
"Miami, FL_B25070_007E_2008",01/01/2008 12:00:00 AM,2008,"Miami, FL",Renter households paying 30 to 34.9 percent of pre-tax income on housing,8187,B25070_007E,HD01_VD07,B25070. Gross rent as a percentage of household income in the past 12 months
"Miami, FL_B25070_005E_2008",01/01/2008 12:00:00 AM,2008,"Miami, FL",Renter households paying 20 to 24.9 percent of pre-tax income on housing,8032,B25070_005E,HD01_VD05,B25070. Gross rent as a percentage of household income in the past 12 months
"Miami, FL_B25070_008E_2008",01/01/2008 12:00:00 AM,2008,"Miami, FL",Renter households paying 35 to 39.9 percent of pre-tax income on housing,8104,B25070_008E,HD01_VD08,B25070. Gross rent as a percentage of household income in the past 12 months
"Miami, FL_B25070_011E_2008",01/01/2008 12:00:00 AM,2008,"Miami, FL",Renter households not computed,4551,B25070_011E,HD01_VD11,B25070. Gross rent as a percentage of household income in the past 12 months
"Miami, FL_B25070_009E_2008",01/01/2008 12:00:00 AM,2008,"Miami, FL",Renter households paying 40 to 49.9 percent of pre-tax income on housing,10173,B25070_009E,HD01_VD09,B25070. Gross rent as a percentage of household income in the past 12 months
"Miami, FL_B25070_010E_2008",01/01/2008 12:00:00 AM,2008,"Miami, FL",Renter households paying more than 50 percent of pre-tax income on housing,29261,B25070_010E,HD01_VD10,B25070. Gross rent as a percentage of household income in the past 12 months
"Miami, FL_Calculation: (B25070_008E+B25070_009E+B25070_010E)/(B25070_001E-B25070_011E)_2008",01/01/2008 12:00:00 AM,2008,"Miami, FL",Percent of renter households paying unaffordable housing cost,59,Calculation: (B25070_008E+B25070_009E+B25070_010E)/(B25070_001E-B25070_011E),Calculation: (HD01_VD08+HD01_VD09+HD01_VD10)/(HD01_VD01-HD01_VD11),B25070. Gross rent as a percentage of household income in the past 12 months
"Miami, FL_B25070_004E_2008",01/01/2008 12:00:00 AM,2008,"Miami, FL",Renter households paying 15 to 19.9 percent of pre-tax income on housing,3929,B25070_004E,HD01_VD04,B25070. Gross rent as a percentage of household income in the past 12 months
"Miami, FL_B25070_006E_2008",01/01/2008 12:00:00 AM,2008,"Miami, FL",Renter households paying 25 to 29.9 percent of pre-tax income on housing,9501,B25070_006E,HD01_VD06,B25070. Gross rent as a percentage of household income in the past 12 months
"Miami, FL_B25070_001E_2008",01/01/2008 12:00:00 AM,2008,"Miami, FL",Total renter households,85511,B25070_001E,HD01_VD01,B25070. Gross rent as a percentage of household income in the past 12 months
Tampa. FL_B25070_002E_2008,01/01/2008 12:00:00 AM,2008,Tampa. FL,Renter households paying less than 10 percent of pre-tax income on housing,2938,B25070_002E,HD01_VD02,B25070. Gross rent as a percentage of household income in the past 12 months
Tampa. FL_B25070_003E_2008,01/01/2008 12:00:00 AM,2008,Tampa. FL,Renter households paying 10 to 14.9 percent of pre-tax income on housing,3181,B25070_003E,HD01_VD03,B25070. Gross rent as a percentage of household income in the past 12 months
Tampa. FL_B25070_007E_2008,01/01/2008 12:00:00 AM,2008,Tampa. FL,Renter households paying 30 to 34.9 percent of pre-tax income on housing,5611,B25070_007E,HD01_VD07,B25070. Gross rent as a percentage of household income in the past 12 months
Tampa. FL_B25070_005E_2008,01/01/2008 12:00:00 AM,2008,Tampa. FL,Renter households paying 20 to 24.9 percent of pre-tax income on housing,7097,B25070_005E,HD01_VD05,B25070. Gross rent as a percentage of household income in the past 12 months
Tampa. FL_B25070_008E_2008,01/01/2008 12:00:00 AM,2008,Tampa. FL,Renter households paying 35 to 39.9 percent of pre-tax income on housing,3749,B25070_008E,HD01_VD08,B25070. Gross rent as a percentage of household income in the past 12 months
Tampa. FL_B25070_011E_2008,01/01/2008 12:00:00 AM,2008,Tampa. FL,Renter households not computed,2730,B25070_011E,HD01_VD11,B25070. Gross rent as a percentage of household income in the past 12 months
Tampa. FL_B25070_009E_2008,01/01/2008 12:00:00 AM,2008,Tampa. FL,Renter households paying 40 to 49.9 percent of pre-tax income on housing,5553,B25070_009E,HD01_VD09,B25070. Gross rent as a percentage of household income in the past 12 months
Tampa. FL_B25070_010E_2008,01/01/2008 12:00:00 AM,2008,Tampa. FL,Renter households paying more than 50 percent of pre-tax income on housing,15795,B25070_010E,HD01_VD10,B25070. Gross rent as a percentage of household income in the past 12 months
Tampa. FL_Calculation: (B25070_008E+B25070_009E+B25070_010E)/(B25070_001E-B25070_011E)_2008,01/01/2008 12:00:00 AM,2008,Tampa. FL,Percent of renter households paying unaffordable housing cost,44,Calculation: (B25070_008E+B25070_009E+B25070_010E)/(B25070_001E-B25070_011E),Calculation: (HD01_VD08+HD01_VD09+HD01_VD10)/(HD01_VD01-HD01_VD11),B25070. Gross rent as a percentage of household income in the past 12 months
Tampa. FL_B25070_004E_2008,01/01/2008 12:00:00 AM,2008,Tampa. FL,Renter households paying 15 to 19.9 percent of pre-tax income on housing,5762,B25070_004E,HD01_VD04,B25070. Gross rent as a percentage of household income in the past 12 months
Tampa. FL_B25070_006E_2008,01/01/2008 12:00:00 AM,2008,Tampa. FL,Renter households paying 25 to 29.9 percent of pre-tax income on housing,7731,B25070_006E,HD01_VD06,B25070. Gross rent as a percentage of household income in the past 12 months
Tampa. FL_B25070_001E_2008,01/01/2008 12:00:00 AM,2008,Tampa. FL,Total renter households,60147,B25070_001E,HD01_VD01,B25070. Gross rent as a percentage of household income in the past 12 months
"Atlanta, GA_B25070_002E_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA",Renter households paying less than 10 percent of pre-tax income on housing,4493,B25070_002E,HD01_VD02,B25070. Gross rent as a percentage of household income in the past 12 months
"Atlanta, GA_B25070_003E_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA",Renter households paying 10 to 14.9 percent of pre-tax income on housing,5544,B25070_003E,HD01_VD03,B25070. Gross rent as a percentage of household income in the past 12 months
"Atlanta, GA_B25070_007E_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA",Renter households paying 30 to 34.9 percent of pre-tax income on housing,8418,B25070_007E,HD01_VD07,B25070. Gross rent as a percentage of household income in the past 12 months
"Atlanta, GA_B25070_005E_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA",Renter households paying 20 to 24.9 percent of pre-tax income on housing,10848,B25070_005E,HD01_VD05,B25070. Gross rent as a percentage of household income in the past 12 months
"Atlanta, GA_B25070_008E_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA",Renter households paying 35 to 39.9 percent of pre-tax income on housing,5563,B25070_008E,HD01_VD08,B25070. Gross rent as a percentage of household income in the past 12 months
"Atlanta, GA_B25070_011E_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA",Renter households not computed,5681,B25070_011E,HD01_VD11,B25070. Gross rent as a percentage of household income in the past 12 months
"Atlanta, GA_B25070_009E_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA",Renter households paying 40 to 49.9 percent of pre-tax income on housing,8323,B25070_009E,HD01_VD09,B25070. Gross rent as a percentage of household income in the past 12 months
"Atlanta, GA_B25070_010E_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA",Renter households paying more than 50 percent of pre-tax income on housing,19713,B25070_010E,HD01_VD10,B25070. Gross rent as a percentage of household income in the past 12 months
"Atlanta, GA_Calculation: (B25070_008E+B25070_009E+B25070_010E)/(B25070_001E-B25070_011E)_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA",Percent of renter households paying unaffordable housing cost,40,Calculation: (B25070_008E+B25070_009E+B25070_010E)/(B25070_001E-B25070_011E),Calculation: (HD01_VD08+HD01_VD09+HD01_VD10)/(HD01_VD01-HD01_VD11),B25070. Gross rent as a percentage of household income in the past 12 months
"Atlanta, GA_B25070_004E_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA",Renter households paying 15 to 19.9 percent of pre-tax income on housing,9490,B25070_004E,HD01_VD04,B25070. Gross rent as a percentage of household income in the past 12 months
"Atlanta, GA_B25070_006E_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA",Renter households paying 25 to 29.9 percent of pre-tax income on housing,10723,B25070_006E,HD01_VD06,B25070. Gross rent as a percentage of household income in the past 12 months
"Atlanta, GA_B25070_001E_2008",01/01/2008 12:00:00 AM,2008,"Atlanta, GA",Total renter households,88796,B25070_001E,HD01_VD01,B25070. Gross rent as a percentage of household income in the past 12 months
"Louisville, KY_B25070_002E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Renter households paying less than 10 percent of pre-tax income on housing,5608,B25070_002E,HD01_VD02,B25070. Gross rent as a percentage of household income in the past 12 months
"Louisville, KY_B25070_003E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Renter households paying 10 to 14.9 percent of pre-tax income on housing,7083,B25070_003E,HD01_VD03,B25070. Gross rent as a percentage of household income in the past 12 months
"Louisville, KY_B25070_007E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Renter households paying 30 to 34.9 percent of pre-tax income on housing,5958,B25070_007E,HD01_VD07,B25070. Gross rent as a percentage of household income in the past 12 months
"Louisville, KY_B25070_005E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Renter households paying 20 to 24.9 percent of pre-tax income on housing,10587,B25070_005E,HD01_VD05,B25070. Gross rent as a percentage of household income in the past 12 months
"Louisville, KY_B25070_008E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Renter households paying 35 to 39.9 percent of pre-tax income on housing,3274,B25070_008E,HD01_VD08,B25070. Gross rent as a percentage of household income in the past 12 months
"Louisville, KY_B25070_011E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Renter households not computed,5581,B25070_011E,HD01_VD11,B25070. Gross rent as a percentage of household income in the past 12 months
"Louisville, KY_B25070_009E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Renter households paying 40 to 49.9 percent of pre-tax income on housing,7752,B25070_009E,HD01_VD09,B25070. Gross rent as a percentage of household income in the past 12 months
"Louisville, KY_B25070_010E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Renter households paying more than 50 percent of pre-tax income on housing,19447,B25070_010E,HD01_VD10,B25070. Gross rent as a percentage of household income in the past 12 months
"Louisville, KY_Calculation: (B25070_008E+B25070_009E+B25070_010E)/(B25070_001E-B25070_011E)_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Percent of renter households paying unaffordable housing cost,40,Calculation: (B25070_008E+B25070_009E+B25070_010E)/(B25070_001E-B25070_011E),Calculation: (HD01_VD08+HD01_VD09+HD01_VD10)/(HD01_VD01-HD01_VD11),B25070. Gross rent as a percentage of household income in the past 12 months
"Louisville, KY_B25070_004E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Renter households paying 15 to 19.9 percent of pre-tax income on housing,9316,B25070_004E,HD01_VD04,B25070. Gross rent as a percentage of household income in the past 12 months
"Louisville, KY_B25070_006E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Renter households paying 25 to 29.9 percent of pre-tax income on housing,6540,B25070_006E,HD01_VD06,B25070. Gross rent as a percentage of household income in the past 12 months
"Louisville, KY_B25070_001E_2008",01/01/2008 12:00:00 AM,2008,"Louisville, KY",Total renter households,81146,B25070_001E,HD01_VD01,B25070. Gross rent as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25070_002E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Renter households paying less than 10 percent of pre-tax income on housing,1301,B25070_002E,HD01_VD02,B25070. Gross rent as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25070_003E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Renter households paying 10 to 14.9 percent of pre-tax income on housing,2821,B25070_003E,HD01_VD03,B25070. Gross rent as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25070_007E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Renter households paying 30 to 34.9 percent of pre-tax income on housing,2909,B25070_007E,HD01_VD07,B25070. Gross rent as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25070_005E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Renter households paying 20 to 24.9 percent of pre-tax income on housing,4272,B25070_005E,HD01_VD05,B25070. Gross rent as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25070_008E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Renter households paying 35 to 39.9 percent of pre-tax income on housing,3409,B25070_008E,HD01_VD08,B25070. Gross rent as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25070_011E_2008",01/01/2008 12:00:00 AM,2008,"Baton Rouge, LA",Renter households not computed,3326,B25070_011E,HD01_VD11,B25070. Gross rent as a percentage of household income in the past 12 months
